sample_index,relative_path,body_name,x_start,x_end,y_start,y_end,z_start,z_end,width_x,width_y,thickness_z,top_depth_index,bottom_depth_index,center_x_index,center_y_index,center_z_index,density_contrast,nonzero_density_cells,gravity_minimum_mgal,gravity_maximum_mgal,gravity_mean_mgal,gravity_std_mgal
633,samples/sample_000633.npz,rectangular_body_000633,50,58,10,25,8,11,8,15,3,8,11,54.0,17.5,9.5,0.4600789339648607,360,3.1736888524761736e-06,0.048070301759533154,0.001581546964360957,0.006436265835803146
236,samples/sample_000236.npz,rectangular_body_000236,3,15,42,51,6,14,12,9,8,6,14,9.0,46.5,10.0,0.9700300027104123,864,1.6320472228419948e-05,0.27097476714274515,0.007907996790690841,0.03400004855548918
353,samples/sample_000353.npz,rectangular_body_000353,5,9,51,58,7,9,4,7,2,7,9,7.0,54.5,8.0,0.4920386840399596,56,3.2778285016966864e-07,0.029712951173768674,0.00025857495908391035,0.001831480274898597
240,samples/sample_000240.npz,rectangular_body_000240,23,38,24,39,5,11,15,15,6,5,11,30.5,31.5,8.0,0.870335982659969,1350,7.144235281280433e-05,0.20512910235202647,0.011724707237652055,0.03750423005715532
421,samples/sample_000421.npz,rectangular_body_000421,35,49,15,22,5,8,14,7,3,5,8,42.0,18.5,6.5,0.9147633290094612,294,5.534630417788705e-06,0.10672931902378172,0.002699701969075635,0.012451256313758503
575,samples/sample_000575.npz,rectangular_body_000575,44,49,43,49,3,9,5,6,6,3,9,46.5,46.0,6.0,0.781008167084076,180,2.255779205578718e-06,0.18658760373141003,0.0014417872137609676,0.01074141612153861
41,samples/sample_000041.npz,rectangular_body_000041,24,39,21,25,3,8,15,4,5,3,8,31.5,23.0,5.5,0.20777721073326233,300,1.8335831216961323e-06,0.04314432371529575,0.0006491938661012089,0.003616947545301667
857,samples/sample_000857.npz,rectangular_body_000857,15,31,42,47,16,22,16,5,6,16,22,23.0,44.5,19.0,0.6369491029339129,480,1.8803177328924534e-05,0.08951256090103571,0.002888146897922412,0.0101829450359764
906,samples/sample_000906.npz,rectangular_body_000906,35,39,21,30,6,8,4,9,2,6,8,37.0,25.5,7.0,0.7479121588528366,72,1.8533758695321073e-06,0.04930948689476169,0.0005393537504220471,0.0034339419803653
288,samples/sample_000288.npz,rectangular_body_000288,2,10,42,46,10,16,8,4,6,10,16,6.0,44.0,13.0,0.9860890784300471,192,4.5622928381201135e-06,0.1410977979291394,0.0016943956658484445,0.009880338689644516
872,samples/sample_000872.npz,rectangular_body_000872,37,46,26,37,16,24,9,11,8,16,24,41.5,31.5,20.0,0.2027574015716418,792,1.5771173240450836e-05,0.04431955737722407,0.0015242414676169829,0.005280905484067043
983,samples/sample_000983.npz,rectangular_body_000983,32,47,40,46,4,8,15,6,4,4,8,39.5,43.0,6.0,0.8165969443983097,360,6.726670328259361e-06,0.13161424240816177,0.002994692916147002,0.014344103120112828
979,samples/sample_000979.npz,rectangular_body_000979,5,21,39,53,8,15,16,14,7,8,15,13.0,46.0,11.5,0.872079533643006,1568,3.5498608477915255e-05,0.22020416430370077,0.013003122870710534,0.04043541291236682
881,samples/sample_000881.npz,rectangular_body_000881,2,10,9,16,10,18,8,7,8,10,18,6.0,12.5,14.0,0.7892529313481693,448,7.555026835698541e-06,0.17777898232537592,0.003099714807318666,0.01587531455869025
208,samples/sample_000208.npz,rectangular_body_000208,41,56,47,58,10,12,15,11,2,10,12,48.5,52.5,11.0,0.7553410869157671,330,5.460560095403215e-06,0.05324231343008204,0.0023601075680993403,0.008371958641734746
185,samples/sample_000185.npz,rectangular_body_000185,24,32,36,41,9,17,8,5,8,9,17,28.0,38.5,13.0,0.839332843593561,320,1.7277802762730222e-05,0.1781206734152871,0.00261287778058286,0.013462015988464384
748,samples/sample_000748.npz,rectangular_body_000748,20,32,36,49,15,19,12,13,4,15,19,26.0,42.5,17.0,0.948660560729907,624,3.939340609493636e-05,0.12006685357725494,0.0056555292976038915,0.01797315069171081
559,samples/sample_000559.npz,rectangular_body_000559,35,46,11,23,13,15,11,12,2,13,15,40.5,17.0,14.0,0.8055140269916039,264,9.026487627335644e-06,0.0525604733991335,0.002037337898853444,0.007280217576770571
619,samples/sample_000619.npz,rectangular_body_000619,6,10,2,14,6,12,4,12,6,6,12,8.0,8.0,9.0,0.31911354587067636,288,1.2098825653851e-06,0.05734213759170818,0.0008450051317274371,0.004816833735152778
509,samples/sample_000509.npz,rectangular_body_000509,22,38,33,42,14,17,16,9,3,14,17,30.0,37.5,15.5,0.5896529355006255,432,2.2342442244757834e-05,0.05566256814489758,0.0024579954956111053,0.008067257398911001
344,samples/sample_000344.npz,rectangular_body_000344,26,30,13,26,5,8,4,13,3,5,8,28.0,19.5,6.5,0.9068952040577587,156,3.705639432628768e-06,0.0953925579164552,0.00142357655713989,0.008001640986402929
955,samples/sample_000955.npz,rectangular_body_000955,43,55,9,16,15,19,12,7,4,15,19,49.0,12.5,17.0,0.7508415264674235,336,8.498157711150667e-06,0.08288843529585685,0.0023288204412707514,0.009198970842892515
32,samples/sample_000032.npz,rectangular_body_000032,38,49,16,32,9,14,11,16,5,9,14,43.5,24.0,11.5,0.8991662605211204,880,3.2433147331856004e-05,0.15780340876406676,0.007691287396725743,0.025568573883035614
483,samples/sample_000483.npz,rectangular_body_000483,19,29,30,44,16,21,10,14,5,16,21,24.0,37.0,18.5,0.23537409625117267,700,1.3646579161959854e-05,0.035250063400054946,0.0015712304742018183,0.005007660325973493
299,samples/sample_000299.npz,rectangular_body_000299,38,53,8,17,10,15,15,9,5,10,15,45.5,12.5,12.5,0.37603494605370236,675,7.0697318986201955e-06,0.0625339774372757,0.0024087668908315298,0.00882894923944992
202,samples/sample_000202.npz,rectangular_body_000202,15,31,36,48,12,16,16,12,4,12,16,23.0,42.0,14.0,0.5662618216826578,768,2.2037816516185732e-05,0.07700530019264817,0.004190238188636307,0.012941478329906879
765,samples/sample_000765.npz,rectangular_body_000765,11,17,49,61,15,21,6,12,6,15,21,14.0,55.0,18.0,0.753509776199252,432,1.0123334341859341e-05,0.11395471351612498,0.0028895678216099025,0.011980705814357086
727,samples/sample_000727.npz,rectangular_body_000727,30,37,44,51,15,21,7,7,6,15,21,33.5,47.5,18.0,0.37092334437344743,294,7.132399385038568e-06,0.05357703615914063,0.0010325162506453086,0.004523187940369602
654,samples/sample_000654.npz,rectangular_body_000654,50,54,37,44,11,18,4,7,7,11,18,52.0,40.5,14.5,0.9584753659975587,196,6.787480764714371e-06,0.14680342804779084,0.001776023424432597,0.009684664752967392
294,samples/sample_000294.npz,rectangular_body_000294,14,22,3,19,16,22,8,16,6,16,22,18.0,11.0,19.0,0.5780618309466061,768,1.7444832532623242e-05,0.09800346348309363,0.004000630081210439,0.013536703879356418
3,samples/sample_000003.npz,rectangular_body_000003,25,32,2,14,10,15,7,12,5,10,15,28.5,8.0,12.5,0.5888399509141371,420,7.673091695083668e-06,0.09134315596165962,0.0022744408915871747,0.010094046815967962
116,samples/sample_000116.npz,rectangular_body_000116,47,52,21,34,13,19,5,13,6,13,19,49.5,27.5,16.0,0.4886402766409633,390,9.376261354749925e-06,0.07420051704109484,0.0018075061810311312,0.007411157557679367
479,samples/sample_000479.npz,rectangular_body_000479,28,34,5,19,12,19,6,14,7,12,19,31.0,12.0,15.5,0.20853482627828335,588,5.88993313292468e-06,0.0401729567496087,0.001148836652992276,0.004542426862416903
49,samples/sample_000049.npz,rectangular_body_000049,13,27,18,23,3,8,14,5,5,3,8,20.0,20.5,5.5,0.7705323508373183,350,4.768314360307465e-06,0.16651834532068543,0.002797430819385647,0.015082614294963529
