sample_index,sample_id,relative_path,x_start,x_end,y_start,y_end,z_start,z_end,width_x,width_y,thickness_z,top_depth_m,bottom_depth_m,width_x_m,width_y_m,thickness_z_m,center_x_m,center_y_m,center_depth_m,density_contrast,gravity_minimum_mgal,gravity_maximum_mgal,gravity_mean_mgal,gravity_std_mgal
1032,sample_001032,samples/sample_001032.npz,28,38,39,47,3,6,10,8,3,30.0,60.0,100.0,80.0,30.0,325.0,425.0,45.0,0.6127153521814651,0.00015731820894870907,0.2603096663951874,0.008406913839280605,0.027256159111857414
1033,sample_001033,samples/sample_001033.npz,24,30,32,48,5,12,6,16,7,50.0,120.0,60.0,160.0,70.0,265.0,395.0,85.0,0.9390510336786826,0.0012362776324152946,0.43890711665153503,0.03253130987286568,0.06359530985355377
1034,sample_001034,samples/sample_001034.npz,45,55,9,25,2,5,10,16,3,20.0,50.0,100.0,160.0,30.0,495.0,165.0,35.0,0.9583474340282814,0.0002116888208547607,0.659757673740387,0.026479367166757584,0.08695313334465027
1035,sample_001035,samples/sample_001035.npz,22,38,42,52,3,6,16,10,3,30.0,60.0,160.0,100.0,30.0,295.0,465.0,45.0,0.2154292273981236,9.404488810105249e-05,0.12325771898031235,0.005872893147170544,0.01665641926229
1036,sample_001036,samples/sample_001036.npz,35,43,35,51,2,9,8,16,7,20.0,90.0,80.0,160.0,70.0,385.0,425.0,55.0,0.479829013837858,0.00047282438026741147,0.4993397295475006,0.023872539401054382,0.06443265825510025
1037,sample_001037,samples/sample_001037.npz,28,33,14,23,7,15,5,9,8,70.0,150.0,50.0,90.0,80.0,300.0,180.0,110.0,0.8010552198625194,0.0006555286236107349,0.15929171442985535,0.013748282566666603,0.023367952555418015
1038,sample_001038,samples/sample_001038.npz,18,29,12,18,8,16,11,6,8,80.0,160.0,110.0,60.0,80.0,230.0,145.0,120.0,0.8589243187941955,0.0008336927276104689,0.2019818127155304,0.020501360297203064,0.032596711069345474
1039,sample_001039,samples/sample_001039.npz,34,44,20,28,3,9,10,8,6,30.0,90.0,100.0,80.0,60.0,385.0,235.0,60.0,0.9624552167764064,0.0006048286450095475,0.616591215133667,0.025428876280784607,0.06922709941864014
1040,sample_001040,samples/sample_001040.npz,17,28,30,42,3,9,11,12,6,30.0,90.0,110.0,120.0,60.0,220.0,355.0,60.0,0.3099606792307512,0.0003367422614246607,0.2629389464855194,0.013508659787476063,0.03425975888967514
1041,sample_001041,samples/sample_001041.npz,32,44,11,19,8,11,12,8,3,80.0,110.0,120.0,80.0,30.0,375.0,145.0,95.0,0.6009565481443055,0.0002736645401455462,0.10188055038452148,0.00845222920179367,0.015526441857218742
1042,sample_001042,samples/sample_001042.npz,23,35,22,29,4,10,12,7,6,40.0,100.0,120.0,70.0,60.0,285.0,250.0,70.0,0.6690124013461509,0.0006114913849160075,0.34221091866493225,0.018152035772800446,0.04271053895354271
1043,sample_001043,samples/sample_001043.npz,19,31,20,30,4,12,12,10,8,40.0,120.0,120.0,100.0,80.0,245.0,245.0,80.0,0.8592939233919743,0.001473957672715187,0.6624658107757568,0.043103378266096115,0.09084951877593994
1044,sample_001044,samples/sample_001044.npz,26,33,37,52,4,9,7,15,5,40.0,90.0,70.0,150.0,50.0,290.0,440.0,65.0,0.8440177460278235,0.000621881743427366,0.43200311064720154,0.023945678025484085,0.05729345604777336
1045,sample_001045,samples/sample_001045.npz,48,53,13,26,3,10,5,13,7,30.0,100.0,50.0,130.0,70.0,500.0,190.0,65.0,0.6242691051014291,0.0002515081432648003,0.3394067883491516,0.014978218823671341,0.039738669991493225
1046,sample_001046,samples/sample_001046.npz,18,26,31,35,5,13,8,4,8,50.0,130.0,80.0,40.0,80.0,215.0,325.0,90.0,0.2699551465216127,0.00014889340673107654,0.059793271124362946,0.0035174984950572252,0.007248948328197002
1047,sample_001047,samples/sample_001047.npz,24,36,9,24,6,10,12,15,4,60.0,100.0,120.0,150.0,40.0,295.0,160.0,80.0,0.7267987058414358,0.0008235786808654666,0.33427175879478455,0.026876425370573997,0.052712637931108475
1048,sample_001048,samples/sample_001048.npz,28,39,44,55,2,8,11,11,6,20.0,80.0,110.0,110.0,60.0,330.0,490.0,50.0,0.5504647798416632,0.0003733407938852906,0.5447043776512146,0.022277262061834335,0.06617332994937897
1049,sample_001049,samples/sample_001049.npz,18,25,33,48,5,11,7,15,6,50.0,110.0,70.0,150.0,60.0,210.0,400.0,80.0,0.2609974392940322,0.0002524380397517234,0.12300805747509003,0.008524799719452858,0.01757175289094448
1050,sample_001050,samples/sample_001050.npz,29,35,44,48,7,10,6,4,3,70.0,100.0,60.0,40.0,30.0,315.0,455.0,85.0,0.24297705079912557,3.194405508111231e-05,0.015229089185595512,0.0008935736259445548,0.001890694024041295
1051,sample_001051,samples/sample_001051.npz,11,22,49,55,4,8,11,6,4,40.0,80.0,110.0,60.0,40.0,160.0,515.0,60.0,0.6413972516995092,0.00012350587348919362,0.21987801790237427,0.008958257734775543,0.025037117302417755
1052,sample_001052,samples/sample_001052.npz,28,38,36,51,2,4,10,15,2,20.0,40.0,100.0,150.0,20.0,325.0,430.0,30.0,0.9181646622237434,0.00019569382129702717,0.45332032442092896,0.01634179800748825,0.05737246200442314
1053,sample_001053,samples/sample_001053.npz,37,41,8,16,2,4,4,8,2,20.0,40.0,40.0,80.0,20.0,385.0,115.0,30.0,0.912399295694114,2.6407351469970308e-05,0.2308461219072342,0.003424478694796562,0.016565630212426186
1054,sample_001054,samples/sample_001054.npz,30,37,38,42,6,14,7,4,8,60.0,140.0,70.0,40.0,80.0,330.0,395.0,100.0,0.9544251304415421,0.0005363292875699699,0.15166334807872772,0.010631110519170761,0.019791223108768463
1055,sample_001055,samples/sample_001055.npz,34,39,25,36,3,7,5,11,4,30.0,70.0,50.0,110.0,40.0,360.0,300.0,50.0,0.3666695438968639,0.00011881804675795138,0.13864263892173767,0.004576746374368668,0.014196325093507767
1056,sample_001056,samples/sample_001056.npz,42,50,18,24,8,16,8,6,8,80.0,160.0,80.0,60.0,80.0,455.0,205.0,120.0,0.6317201478082783,0.00045548216439783573,0.11388707160949707,0.011060148477554321,0.017702000215649605
1057,sample_001057,samples/sample_001057.npz,28,34,15,23,4,10,6,8,6,40.0,100.0,60.0,80.0,60.0,305.0,185.0,70.0,0.9809697689615147,0.00043204674148000777,0.34654924273490906,0.015077488496899605,0.0379372201859951
1058,sample_001058,samples/sample_001058.npz,28,38,36,46,3,11,10,10,8,30.0,110.0,100.0,100.0,80.0,325.0,405.0,70.0,0.831353917018371,0.0011732999701052904,0.6999605298042297,0.03573278710246086,0.08615933358669281
1059,sample_001059,samples/sample_001059.npz,8,22,37,47,3,11,14,10,8,30.0,110.0,140.0,100.0,80.0,145.0,415.0,70.0,0.9022742985115118,0.0010751865338534117,0.9054948687553406,0.052888911217451096,0.12454566359519958
1060,sample_001060,samples/sample_001060.npz,14,30,37,53,4,10,16,16,6,40.0,100.0,160.0,160.0,60.0,215.0,445.0,70.0,0.5539470660189552,0.0010286649921908975,0.5523211359977722,0.044933922588825226,0.09224129468202591
1061,sample_001061,samples/sample_001061.npz,15,20,23,36,5,9,5,13,4,50.0,90.0,50.0,130.0,40.0,170.0,290.0,70.0,0.31729109742592165,0.00011535669909790158,0.08074777573347092,0.004382722545415163,0.010286109521985054
1062,sample_001062,samples/sample_001062.npz,8,18,18,26,6,10,10,8,4,60.0,100.0,100.0,80.0,40.0,125.0,215.0,80.0,0.47267408987664683,0.00017247159848921,0.12496130913496017,0.0076180011965334415,0.016708673909306526
1063,sample_001063,samples/sample_001063.npz,50,56,23,33,6,8,6,10,2,60.0,80.0,60.0,100.0,20.0,525.0,275.0,70.0,0.5599527797450874,7.301066943909973e-05,0.06979350000619888,0.0034805238246917725,0.008532745763659477
1064,sample_001064,samples/sample_001064.npz,14,20,46,50,8,12,6,4,4,80.0,120.0,60.0,40.0,40.0,165.0,475.0,100.0,0.8237273889337267,0.00010652714991010725,0.05134095624089241,0.0037504129577428102,0.00715596741065383
1065,sample_001065,samples/sample_001065.npz,22,31,37,46,6,9,9,9,3,60.0,90.0,90.0,90.0,30.0,260.0,410.0,75.0,0.8454282947481468,0.00033385632559657097,0.1837734431028366,0.010856322944164276,0.023974308744072914
1066,sample_001066,samples/sample_001066.npz,14,26,23,29,5,12,12,6,7,50.0,120.0,120.0,60.0,70.0,195.0,255.0,85.0,0.2628106309689948,0.0002203103358624503,0.10482215136289597,0.0067769442684948444,0.013976155780255795
1067,sample_001067,samples/sample_001067.npz,24,36,40,49,8,11,12,9,3,80.0,110.0,120.0,90.0,30.0,295.0,440.0,95.0,0.5722740743995018,0.0003780393162742257,0.10684715956449509,0.009230702184140682,0.016452115029096603
1068,sample_001068,samples/sample_001068.npz,27,39,10,14,6,9,12,4,3,60.0,90.0,120.0,40.0,30.0,325.0,115.0,75.0,0.8093220483701544,0.00014984649897087365,0.10715550929307938,0.005982954055070877,0.013737448491156101
1069,sample_001069,samples/sample_001069.npz,28,32,38,47,2,5,4,9,3,20.0,50.0,40.0,90.0,30.0,295.0,420.0,35.0,0.25679108757552227,2.2847663785796613e-05,0.0873408243060112,0.001627233694307506,0.006896147504448891
1070,sample_001070,samples/sample_001070.npz,8,23,22,31,6,10,15,9,4,60.0,100.0,150.0,90.0,40.0,150.0,260.0,80.0,0.7544194248022749,0.0005655334098264575,0.28093552589416504,0.020811133086681366,0.04225703701376915
1071,sample_001071,samples/sample_001071.npz,35,50,20,27,2,4,15,7,2,20.0,40.0,150.0,70.0,20.0,420.0,230.0,30.0,0.5353067067392796,6.604631926165894e-05,0.22409342229366302,0.00666187796741724,0.02514507621526718
1072,sample_001072,samples/sample_001072.npz,36,40,23,30,3,11,4,7,8,30.0,110.0,40.0,70.0,80.0,375.0,260.0,70.0,0.7292922487195492,0.00027596240397542715,0.2453567385673523,0.008795306086540222,0.02343074418604374
1073,sample_001073,samples/sample_001073.npz,47,55,14,23,8,13,8,9,5,80.0,130.0,80.0,90.0,50.0,505.0,180.0,105.0,0.7538543020336979,0.00036757474299520254,0.14702628552913666,0.01252372283488512,0.022597545757889748
1074,sample_001074,samples/sample_001074.npz,39,45,15,25,4,8,6,10,4,40.0,80.0,60.0,100.0,40.0,415.0,195.0,60.0,0.21307212432513511,5.416044587036595e-05,0.06951984018087387,0.002790971426293254,0.0076410770416259766
1075,sample_001075,samples/sample_001075.npz,21,33,39,54,6,10,12,15,4,60.0,100.0,120.0,150.0,40.0,265.0,460.0,80.0,0.9107611348547777,0.0009853729279711843,0.4188803732395172,0.03373829647898674,0.06603509187698364
1076,sample_001076,samples/sample_001076.npz,12,26,31,44,6,14,14,13,8,60.0,140.0,140.0,130.0,80.0,185.0,370.0,100.0,0.570249484940401,0.0015903593739494681,0.4149828553199768,0.040566183626651764,0.06875898689031601
1077,sample_001077,samples/sample_001077.npz,16,32,15,30,2,5,16,15,3,20.0,50.0,160.0,150.0,30.0,235.0,220.0,35.0,0.428184420307423,0.00022277112293522805,0.33754923939704895,0.018041934818029404,0.05244690924882889
1078,sample_001078,samples/sample_001078.npz,41,51,15,26,8,11,10,11,3,80.0,110.0,100.0,110.0,30.0,455.0,200.0,95.0,0.37848694787674453,0.00018715528130996972,0.07219250500202179,0.0061097596772015095,0.011142123490571976
1079,sample_001079,samples/sample_001079.npz,11,19,19,25,8,15,8,6,7,80.0,150.0,80.0,60.0,70.0,145.0,215.0,115.0,0.6342874376911989,0.0003625360841397196,0.1063040941953659,0.009749523364007473,0.01631179451942444
1080,sample_001080,samples/sample_001080.npz,29,43,9,24,5,11,14,15,6,50.0,110.0,140.0,150.0,60.0,355.0,160.0,80.0,0.7653774647055811,0.0014399767387658358,0.5951731204986572,0.04949062690138817,0.09644654393196106
1081,sample_001081,samples/sample_001081.npz,19,32,10,22,6,14,13,12,8,60.0,140.0,130.0,120.0,80.0,250.0,155.0,100.0,0.21046266361051,0.00044436886673793197,0.1379351168870926,0.012683870270848274,0.022207602858543396
1082,sample_001082,samples/sample_001082.npz,20,26,41,51,2,7,6,10,5,20.0,70.0,60.0,100.0,50.0,225.0,455.0,45.0,0.5735926864095263,0.00013290689093992114,0.35815030336380005,0.009766899049282074,0.034001946449279785
1083,sample_001083,samples/sample_001083.npz,21,36,28,38,3,7,15,10,4,30.0,70.0,150.0,100.0,40.0,280.0,325.0,50.0,0.8947418420013682,0.0008427718421444297,0.6159897446632385,0.030449245125055313,0.08214578777551651
1084,sample_001084,samples/sample_001084.npz,13,18,42,48,5,10,5,6,5,50.0,100.0,50.0,60.0,50.0,150.0,445.0,75.0,0.8259819100271215,0.0001315038389293477,0.1404954046010971,0.006377083715051413,0.015660826116800308
1085,sample_001085,samples/sample_001085.npz,37,53,12,17,6,9,16,5,3,60.0,90.0,160.0,50.0,30.0,445.0,140.0,75.0,0.37231698630187116,9.28363369894214e-05,0.07031188160181046,0.004569970536977053,0.010009038262069225
1086,sample_001086,samples/sample_001086.npz,13,23,33,44,3,7,10,11,4,30.0,70.0,100.0,110.0,40.0,175.0,380.0,50.0,0.4433989023887479,0.00017968128668144345,0.2691018581390381,0.010937128216028214,0.03196138143539429
1087,sample_001087,samples/sample_001087.npz,46,55,34,39,5,7,9,5,2,50.0,70.0,90.0,50.0,20.0,500.0,360.0,60.0,0.7137356751540842,6.436684634536505e-05,0.08900201320648193,0.0034657034557312727,0.009662102907896042
1088,sample_001088,samples/sample_001088.npz,31,38,46,54,5,12,7,8,7,50.0,120.0,70.0,80.0,70.0,340.0,495.0,85.0,0.3600003786829593,0.00021094363182783127,0.12262357771396637,0.00709910225123167,0.015400055795907974
1089,sample_001089,samples/sample_001089.npz,38,47,48,52,5,10,9,4,5,50.0,100.0,90.0,40.0,50.0,420.0,495.0,75.0,0.2624382190630032,5.127405165694654e-05,0.050039757043123245,0.002429286250844598,0.0058479318395257
1090,sample_001090,samples/sample_001090.npz,23,37,37,51,2,8,14,14,6,20.0,80.0,140.0,140.0,60.0,295.0,435.0,50.0,0.8166776572079446,0.0010778878349810839,0.9862551689147949,0.05407067388296127,0.14303861558437347
1091,sample_001091,samples/sample_001091.npz,12,23,47,53,2,5,11,6,3,20.0,50.0,110.0,60.0,30.0,170.0,495.0,35.0,0.5933635147189109,5.4455987992696464e-05,0.28526750206947327,0.006776826456189156,0.026868749409914017
1092,sample_001092,samples/sample_001092.npz,15,22,33,39,4,11,7,6,7,40.0,110.0,70.0,60.0,70.0,180.0,355.0,75.0,0.6581526349036833,0.00028608611319214106,0.2250467836856842,0.010167667642235756,0.024713994935154915
1093,sample_001093,samples/sample_001093.npz,46,50,50,55,3,6,4,5,3,30.0,60.0,40.0,50.0,30.0,475.0,520.0,45.0,0.8494311182091396,2.7199623218621127e-05,0.14301760494709015,0.0028275197837501764,0.010927828028798103
1094,sample_001094,samples/sample_001094.npz,13,17,11,20,4,10,4,9,6,40.0,100.0,40.0,90.0,60.0,145.0,150.0,70.0,0.7115137040895563,0.00013732931984122843,0.1910003274679184,0.007945971563458443,0.020804688334465027
1095,sample_001095,samples/sample_001095.npz,52,56,30,40,7,15,4,10,8,70.0,150.0,40.0,100.0,80.0,535.0,345.0,110.0,0.6998511877920409,0.0003699309309013188,0.12329168617725372,0.010172728449106216,0.018265750259160995
1096,sample_001096,samples/sample_001096.npz,50,54,39,52,8,11,4,13,3,80.0,110.0,40.0,130.0,30.0,515.0,450.0,95.0,0.3292645572493582,6.159885379020125e-05,0.031167488545179367,0.0024327959399670362,0.004686499945819378
1097,sample_001097,samples/sample_001097.npz,30,37,41,56,3,11,7,15,8,30.0,110.0,70.0,150.0,80.0,330.0,480.0,70.0,0.5535471468941611,0.0006262232782319188,0.4445026218891144,0.024536456912755966,0.058432236313819885
1098,sample_001098,samples/sample_001098.npz,21,36,36,51,8,11,15,15,3,80.0,110.0,150.0,150.0,30.0,280.0,430.0,95.0,0.6287783537024421,0.0008671279647387564,0.1995285302400589,0.02111881598830223,0.03488902002573013
1099,sample_001099,samples/sample_001099.npz,21,34,40,53,3,11,13,13,8,30.0,110.0,130.0,130.0,80.0,270.0,460.0,70.0,0.9162263823072769,0.0016489363042637706,1.024344563484192,0.06569384783506393,0.14853587746620178
1100,sample_001100,samples/sample_001100.npz,33,40,51,55,3,8,7,4,5,30.0,80.0,70.0,40.0,50.0,360.0,525.0,55.0,0.6181208550963643,7.315776747418568e-05,0.17206957936286926,0.004701661411672831,0.015249079093337059
1101,sample_001101,samples/sample_001101.npz,26,33,49,56,5,13,7,7,8,50.0,130.0,70.0,70.0,80.0,290.0,520.0,90.0,0.9178402844823181,0.000522206537425518,0.2975409924983978,0.017602434381842613,0.0376051627099514
1102,sample_001102,samples/sample_001102.npz,40,54,42,50,5,7,14,8,2,50.0,70.0,140.0,80.0,20.0,465.0,455.0,60.0,0.8288982201121995,0.0001620944676687941,0.19391527771949768,0.009992828592658043,0.02534886822104454
1103,sample_001103,samples/sample_001103.npz,10,26,39,54,2,6,16,15,4,20.0,60.0,160.0,150.0,40.0,175.0,460.0,40.0,0.5752510603485457,0.00032964168349280953,0.564971387386322,0.03152023255825043,0.08817270398139954
1104,sample_001104,samples/sample_001104.npz,20,27,31,39,8,14,7,8,6,80.0,140.0,70.0,80.0,60.0,230.0,345.0,110.0,0.6374311774353549,0.0005538706318475306,0.11207344383001328,0.010337653569877148,0.016926715150475502
1105,sample_001105,samples/sample_001105.npz,41,53,40,45,6,8,12,5,2,60.0,80.0,120.0,50.0,20.0,465.0,420.0,70.0,0.7663327427088444,0.00010239169932901859,0.09069289267063141,0.004839753266423941,0.011475102975964546
1106,sample_001106,samples/sample_001106.npz,13,25,29,41,8,10,12,12,2,80.0,100.0,120.0,120.0,20.0,185.0,345.0,90.0,0.9232795753741618,0.0004946396220475435,0.15495982766151428,0.013387382961809635,0.02433399111032486
1107,sample_001107,samples/sample_001107.npz,51,55,37,43,8,11,4,6,3,80.0,110.0,40.0,60.0,30.0,525.0,395.0,95.0,0.3067102055265061,2.9283823096193373e-05,0.015570210292935371,0.0010535606415942311,0.002112776506692171
1108,sample_001108,samples/sample_001108.npz,29,44,21,36,2,8,15,15,6,20.0,80.0,150.0,150.0,60.0,360.0,280.0,50.0,0.8323534321220496,0.001568652456626296,1.0526506900787354,0.06365222483873367,0.16156408190727234
1109,sample_001109,samples/sample_001109.npz,17,28,11,27,2,10,11,16,8,20.0,100.0,110.0,160.0,80.0,220.0,185.0,60.0,0.5450305461056952,0.0008044656133279204,0.7231913208961487,0.0417853407561779,0.1038207933306694
1110,sample_001110,samples/sample_001110.npz,30,46,15,29,4,6,16,14,2,40.0,60.0,160.0,140.0,20.0,375.0,215.0,50.0,0.2277145700151566,0.00010953727178275585,0.09291842579841614,0.005745593924075365,0.014239922165870667
1111,sample_001111,samples/sample_001111.npz,34,41,20,31,4,9,7,11,5,40.0,90.0,70.0,110.0,50.0,370.0,250.0,65.0,0.7962406698939373,0.00047805742360651493,0.3500584065914154,0.01669459231197834,0.04182090982794762
1112,sample_001112,samples/sample_001112.npz,21,35,43,55,5,11,14,12,6,50.0,110.0,140.0,120.0,60.0,275.0,485.0,80.0,0.6848885966899563,0.0009771316545084119,0.46755993366241455,0.03527514263987541,0.07143581658601761
1113,sample_001113,samples/sample_001113.npz,19,35,17,26,5,8,16,9,3,50.0,80.0,160.0,90.0,30.0,265.0,210.0,65.0,0.4624974058324319,0.00027925765607506037,0.17133957147598267,0.010821406729519367,0.024548351764678955
1114,sample_001114,samples/sample_001114.npz,21,33,23,27,7,11,12,4,4,70.0,110.0,120.0,40.0,40.0,265.0,245.0,90.0,0.7565862211093524,0.00030918067204765975,0.10060319304466248,0.007403971627354622,0.014101533219218254
1115,sample_001115,samples/sample_001115.npz,39,54,34,43,4,10,15,9,6,40.0,100.0,150.0,90.0,60.0,460.0,380.0,70.0,0.30682055265483693,0.00031414328259415925,0.21108470857143402,0.01315145194530487,0.02973543107509613
1116,sample_001116,samples/sample_001116.npz,40,50,15,29,3,11,10,14,8,30.0,110.0,100.0,140.0,80.0,445.0,215.0,70.0,0.4996292785957206,0.0006698319339193404,0.5014126896858215,0.029629463329911232,0.06885126233100891
1117,sample_001117,samples/sample_001117.npz,30,45,19,35,5,11,15,16,6,50.0,110.0,150.0,160.0,60.0,370.0,265.0,80.0,0.909947791904614,0.0026547054294496775,0.7610824108123779,0.06855906546115875,0.1275060921907425
1118,sample_001118,samples/sample_001118.npz,14,18,17,22,2,4,4,5,2,20.0,40.0,40.0,50.0,20.0,155.0,190.0,30.0,0.6197238226849838,1.0952936463581864e-05,0.12363598495721817,0.0014590311329811811,0.007597306743264198
1119,sample_001119,samples/sample_001119.npz,23,27,32,48,8,16,4,16,8,80.0,160.0,40.0,160.0,80.0,245.0,395.0,120.0,0.7262386462067849,0.0009418110130354762,0.15273022651672363,0.01737176813185215,0.02566281147301197
1120,sample_001120,samples/sample_001120.npz,24,33,12,28,7,10,9,16,3,70.0,100.0,90.0,160.0,30.0,280.0,195.0,85.0,0.6481865411088252,0.0005050103063695133,0.17105776071548462,0.014320126734673977,0.026842240244150162
1121,sample_001121,samples/sample_001121.npz,12,26,30,39,4,6,14,9,2,40.0,60.0,140.0,90.0,20.0,185.0,340.0,50.0,0.4480462186512453,0.00012062805762980133,0.13814079761505127,0.006346584297716618,0.017598262056708336
1122,sample_001122,samples/sample_001122.npz,38,47,43,50,2,8,9,7,6,20.0,80.0,90.0,70.0,60.0,420.0,460.0,50.0,0.27628544154624335,8.449304732494056e-05,0.19556991755962372,0.005834552459418774,0.01920364238321781
1123,sample_001123,samples/sample_001123.npz,25,40,44,49,5,11,15,5,6,50.0,110.0,150.0,50.0,60.0,320.0,460.0,80.0,0.994794771979127,0.00074973568553105,0.3492327332496643,0.023136122152209282,0.048517484217882156
