sample_index,relative_path,body_name,x_start,x_end,y_start,y_end,z_start,z_end,width_x,width_y,thickness_z,top_depth_index,bottom_depth_index,center_x_index,center_y_index,center_z_index,density_contrast,nonzero_density_cells,gravity_minimum_mgal,gravity_maximum_mgal,gravity_mean_mgal,gravity_std_mgal
616,samples/sample_000616.npz,rectangular_body_000616,22,38,35,43,7,14,16,8,7,7,14,30.0,39.0,10.5,0.8355732509900407,896,0.003903722892197154,0.3333908157395883,0.046935529252161504,0.04745240385835838
617,samples/sample_000617.npz,rectangular_body_000617,35,49,16,30,6,10,14,14,4,6,10,42.0,23.0,8.0,0.46718307355550615,784,0.0010517434758068036,0.21060977177672635,0.024237055358274306,0.029679296537120318
618,samples/sample_000618.npz,rectangular_body_000618,33,39,35,50,7,14,6,15,7,7,14,36.0,42.5,10.5,0.9109080603625692,630,0.002415694450796615,0.2691527306365097,0.03520405266332077,0.03750306373346906
619,samples/sample_000619.npz,rectangular_body_000619,6,10,2,14,6,12,4,12,6,6,12,8.0,8.0,9.0,0.31911354587067636,288,0.00011814032366592746,0.059928086662208196,0.0039051910127320955,0.007278904682680036
620,samples/sample_000620.npz,rectangular_body_000620,18,34,6,12,13,17,16,6,4,13,17,26.0,9.0,15.0,0.5263346199807393,384,0.0006691487035708319,0.04951163648291235,0.00860509016060211,0.008726738395078934
621,samples/sample_000621.npz,rectangular_body_000621,13,28,32,48,5,12,15,16,7,5,12,20.5,40.0,8.5,0.6572442424867952,1680,0.0032794031525782484,0.5647093649155257,0.07128141172991234,0.08413575090457286
622,samples/sample_000622.npz,rectangular_body_000622,17,27,36,48,15,20,10,12,5,15,20,22.0,42.0,17.5,0.7808863344386516,600,0.002451919166916388,0.08950574710496645,0.021556834632078775,0.016020472104933806
623,samples/sample_000623.npz,rectangular_body_000623,43,58,22,28,2,6,15,6,4,2,6,50.5,25.0,4.0,0.4461172108199186,360,0.00019312272409610664,0.24555794607087106,0.01167112627675119,0.02329705445760119
624,samples/sample_000624.npz,rectangular_body_000624,52,60,35,39,13,19,8,4,6,13,19,56.0,37.0,16.0,0.3576136168351773,192,0.0002360126328617406,0.016695350334161384,0.002773900765512435,0.002813584117838245
625,samples/sample_000625.npz,rectangular_body_000625,38,45,3,8,13,21,7,5,8,13,21,41.5,5.5,17.0,0.473199334512512,280,0.0003942269436417985,0.029449638542516615,0.004714874293207704,0.004958384360348516
626,samples/sample_000626.npz,rectangular_body_000626,49,55,15,20,7,15,6,5,8,7,15,52.0,17.5,11.0,0.7925831669946424,240,0.0004243131113491957,0.10115131805686695,0.009715941562759902,0.013175627558979894
627,samples/sample_000627.npz,rectangular_body_000627,20,33,7,21,11,18,13,14,7,11,18,26.5,14.0,14.5,0.6250443963162207,1274,0.0031348187458065304,0.20431848191216803,0.038233588981021055,0.03565421959786908
628,samples/sample_000628.npz,rectangular_body_000628,10,15,25,36,2,9,5,11,7,2,9,12.5,30.5,5.5,0.7641038552117401,385,0.0005171602858030009,0.44188425758367844,0.02023775939832379,0.03780456448214656
629,samples/sample_000629.npz,rectangular_body_000629,18,25,2,15,9,11,7,13,2,9,11,21.5,8.5,10.0,0.6220451831853288,182,0.00023347500457949593,0.055825552184712454,0.005638012749853597,0.007864802983237771
630,samples/sample_000630.npz,rectangular_body_000630,29,33,11,15,3,10,4,4,7,3,10,31.0,13.0,6.5,0.3121400030792367,112,7.360921115379582e-05,0.054249852885791636,0.002328166114103607,0.0041484707696678854
631,samples/sample_000631.npz,rectangular_body_000631,4,14,3,17,12,15,10,14,3,12,15,9.0,10.0,13.5,0.926431996661732,420,0.0007825985372890603,0.11254622433112664,0.014471298344142238,0.019125452045995108
632,samples/sample_000632.npz,rectangular_body_000632,31,42,43,50,7,11,11,7,4,7,11,36.5,46.5,9.0,0.7501212138578439,308,0.0007102939271109769,0.14338062513742522,0.01454102582456391,0.01814481652622967
633,samples/sample_000633.npz,rectangular_body_000633,50,58,10,25,8,11,8,15,3,8,11,54.0,17.5,9.5,0.4600789339648607,360,0.00030780174761431607,0.08354827859590636,0.008508958787518388,0.012168310010058126
634,samples/sample_000634.npz,rectangular_body_000634,41,54,18,23,5,7,13,5,2,5,7,47.5,20.5,6.0,0.31309163991319516,130,6.783957719359233e-05,0.043339959345283355,0.0027755116996722403,0.004559651136323398
635,samples/sample_000635.npz,rectangular_body_000635,29,40,37,45,8,12,11,8,4,8,12,34.5,41.0,10.0,0.7244495665995669,352,0.0011492390188632402,0.13109222658410616,0.016145666915818334,0.01750611158643891
636,samples/sample_000636.npz,rectangular_body_000636,7,18,41,46,11,13,11,5,2,11,13,12.5,43.5,12.0,0.3469654351730709,110,0.000102437220663498,0.014712391734465797,0.0019146728139385896,0.0022515547923537362
637,samples/sample_000637.npz,rectangular_body_000637,16,21,16,24,6,14,5,8,8,6,14,18.5,20.0,10.0,0.917835598934656,320,0.0008032915865047402,0.18223657088111633,0.017426122817422122,0.022076264555125392
638,samples/sample_000638.npz,rectangular_body_000638,9,25,50,57,6,8,16,7,2,6,8,17.0,53.5,7.0,0.5295323386960036,224,0.00016799683177405996,0.08912510791663782,0.006881200731377527,0.011390230194430043
639,samples/sample_000639.npz,rectangular_body_000639,46,53,40,44,15,20,7,4,5,15,20,49.5,42.0,17.5,0.9348656969372713,140,0.0005303121809661906,0.026745062620966476,0.0055718210858920455,0.0048112234850419084
640,samples/sample_000640.npz,rectangular_body_000640,15,27,10,24,6,10,12,14,4,6,10,21.0,17.0,8.0,0.8922297771099654,672,0.0013426382151408606,0.3635717910890237,0.037772528686823494,0.05028710486514822
641,samples/sample_000641.npz,rectangular_body_000641,56,61,17,24,9,15,5,7,6,9,15,58.5,20.5,12.0,0.2900819621940969,210,0.00012905115275146798,0.025868298881259272,0.002562932047235944,0.003546246784363385
642,samples/sample_000642.npz,rectangular_body_000642,55,62,28,37,7,12,7,9,5,7,12,58.5,32.5,9.5,0.9611058655144433,315,0.0006730107800782309,0.1824414789786843,0.014546196501774649,0.022187994211293992
643,samples/sample_000643.npz,rectangular_body_000643,13,21,31,42,6,14,8,11,8,6,14,17.0,36.5,10.0,0.6011652483150601,704,0.001392689527409233,0.2342262773066385,0.02554912670172301,0.03054508428448643
644,samples/sample_000644.npz,rectangular_body_000644,15,29,8,13,3,10,14,5,7,3,10,22.0,10.5,6.5,0.7542157301291621,490,0.0005578273561390611,0.380622273253945,0.022993011899802265,0.040152155317988845
645,samples/sample_000645.npz,rectangular_body_000645,28,41,31,45,10,15,13,14,5,10,15,34.5,38.0,12.5,0.31386083374228946,910,0.001770211821655288,0.09132378371704733,0.016648746106055937,0.0143307650549116
646,samples/sample_000646.npz,rectangular_body_000646,24,38,25,31,5,12,14,6,7,5,12,31.0,28.0,8.5,0.20228533281732855,588,0.0006130799747835347,0.07995338418285974,0.008105038632592999,0.009670232767769049
647,samples/sample_000647.npz,rectangular_body_000647,18,27,30,41,2,5,9,11,3,2,5,22.5,35.5,3.5,0.46638670472259736,297,0.00023660009507025286,0.2477001544963055,0.011060290424558712,0.021803997962147544
648,samples/sample_000648.npz,rectangular_body_000648,36,43,25,37,9,17,7,12,8,9,17,39.5,31.0,13.0,0.8083479007884711,672,0.0033812664629705525,0.1883480098963347,0.031154245797322414,0.027707518208242778
649,samples/sample_000649.npz,rectangular_body_000649,20,30,53,61,7,9,10,8,2,7,9,25.0,57.0,8.0,0.6568491671652941,160,0.0001831408181075524,0.07641847262310944,0.005582517099911631,0.009126332156195283
650,samples/sample_000650.npz,rectangular_body_000650,40,56,9,21,7,12,16,12,5,7,12,48.0,15.0,9.5,0.5055519479448038,960,0.0010155012259412258,0.2259649266681345,0.02670562046302126,0.034939251761635294
651,samples/sample_000651.npz,rectangular_body_000651,18,23,42,54,11,13,5,12,2,11,13,20.5,48.0,12.0,0.7002715627220188,120,0.0002537397558595463,0.03185476210433763,0.004450872682107337,0.004900604104347388
652,samples/sample_000652.npz,rectangular_body_000652,17,21,38,54,6,8,4,16,2,6,8,19.0,46.0,7.0,0.8141227414707517,128,0.00020048793996791655,0.0823156122076727,0.006823935220922832,0.010031634130492588
653,samples/sample_000653.npz,rectangular_body_000653,24,36,14,27,2,4,12,13,2,2,4,30.0,20.5,3.0,0.20871106214101243,312,9.517150444959845e-05,0.09654301308595581,0.005247114089987365,0.010184449728576845
654,samples/sample_000654.npz,rectangular_body_000654,50,54,37,44,11,18,4,7,7,11,18,52.0,40.5,14.5,0.9584753659975587,196,0.0006262523277954229,0.056500013257951856,0.008699684433640994,0.009055914869473285
655,samples/sample_000655.npz,rectangular_body_000655,28,37,28,39,6,14,9,11,8,6,14,32.5,33.5,10.0,0.321017593127058,792,0.0017086289924334221,0.1384131767322831,0.016505045062602707,0.01762993634642491
656,samples/sample_000656.npz,rectangular_body_000656,18,34,24,28,16,23,16,4,7,16,23,26.0,26.0,19.5,0.2069483026886615,448,0.0006845811373435132,0.014637627418507802,0.004156466802669625,0.0025614714615004473
657,samples/sample_000657.npz,rectangular_body_000657,26,42,34,48,4,7,16,14,3,4,7,34.0,41.0,5.5,0.20415349760142984,672,0.00038139704010312916,0.10736961745662932,0.010184322343141101,0.014320557354221844
658,samples/sample_000658.npz,rectangular_body_000658,2,7,51,58,16,24,5,7,8,16,24,4.5,54.5,20.0,0.9701657858238921,280,0.0006589463383674418,0.04377282555061271,0.007117621878736258,0.007803225058073444
659,samples/sample_000659.npz,rectangular_body_000659,3,13,50,61,15,17,10,11,2,15,17,8.0,55.5,16.0,0.9585736500126483,220,0.0004583736319590477,0.04706021972832379,0.006729065956291854,0.008286744496669673
660,samples/sample_000660.npz,rectangular_body_000660,38,46,5,21,4,8,8,16,4,4,8,42.0,13.0,6.0,0.6302189171032114,512,0.0005010572421772807,0.28853759546318414,0.021062704185445723,0.03466808511922329
661,samples/sample_000661.npz,rectangular_body_000661,9,25,30,41,11,15,16,11,4,11,15,17.0,35.5,13.0,0.7233990512589537,704,0.00219346720549418,0.1512801507007442,0.027091657519623155,0.025285132152469338
662,samples/sample_000662.npz,rectangular_body_000662,49,60,4,10,2,7,11,6,5,2,7,54.5,7.0,4.5,0.24603727046787444,330,5.6545770910879534e-05,0.13854113544938723,0.004466932932141036,0.01162454003380344
663,samples/sample_000663.npz,rectangular_body_000663,23,33,24,31,16,19,10,7,3,16,19,28.0,27.5,17.5,0.5427535896836335,210,0.0008913919063316133,0.022316265149107926,0.005573064829010767,0.0037146135474904894
664,samples/sample_000664.npz,rectangular_body_000664,14,22,35,44,4,12,8,9,8,4,12,18.0,39.5,8.0,0.8710281464132474,576,0.0012835723884719445,0.4269112293062032,0.03281507087802549,0.04632693627785039
665,samples/sample_000665.npz,rectangular_body_000665,35,41,2,14,9,17,6,12,8,9,17,38.0,8.0,13.0,0.6992931562554752,576,0.0011420754534922188,0.1406917934655793,0.018087308894791373,0.021428659105359026
666,samples/sample_000666.npz,rectangular_body_000666,19,26,47,54,4,11,7,7,7,4,11,22.5,50.5,7.5,0.8188329405618346,343,0.000541858065541578,0.28220917798552947,0.017675973700111845,0.028161406500517634
667,samples/sample_000667.npz,rectangular_body_000667,54,60,12,16,11,17,6,4,6,11,17,57.0,14.0,14.0,0.776299037995793,144,0.00024134673247460802,0.03570464990137143,0.004242564443160697,0.005557575594389157
668,samples/sample_000668.npz,rectangular_body_000668,12,22,20,35,12,17,10,15,5,12,17,17.0,27.5,14.5,0.7135220265984652,750,0.0024196526778855485,0.13753362238435338,0.026945482272626647,0.02358473947607727
669,samples/sample_000669.npz,rectangular_body_000669,25,33,7,19,3,9,8,12,6,3,9,29.0,13.0,6.0,0.3501105332433234,576,0.0003791957997166999,0.2194392540936752,0.01354548454801888,0.022979573907834224
670,samples/sample_000670.npz,rectangular_body_000670,24,30,26,37,13,20,6,11,7,13,20,27.0,31.5,16.5,0.3442004096739167,462,0.0013282807461946979,0.03566003780951853,0.008110816935155571,0.005734793146397192
671,samples/sample_000671.npz,rectangular_body_000671,46,51,50,55,8,13,5,5,5,8,13,48.5,52.5,10.5,0.9843161406267344,125,0.00024576138069967105,0.06762077724325162,0.006194576275190489,0.008837553216042278
672,samples/sample_000672.npz,rectangular_body_000672,34,43,46,55,12,15,9,9,3,12,15,38.5,50.5,13.5,0.8588758319039331,243,0.0007360614488584174,0.06506503230085532,0.010345808283428837,0.010540942778083264
673,samples/sample_000673.npz,rectangular_body_000673,22,35,18,25,7,10,13,7,3,7,10,28.5,21.5,8.5,0.8073328876283863,273,0.0007852910158033044,0.14033605405321303,0.01459404086252597,0.017731021102395137
674,samples/sample_000674.npz,rectangular_body_000674,6,14,7,13,11,18,8,6,7,11,18,10.0,10.0,14.5,0.9180695118826783,336,0.0006725663887536251,0.09074723435448737,0.011486330510680372,0.01481322849732033
675,samples/sample_000675.npz,rectangular_body_000675,40,48,47,55,3,10,8,8,7,3,10,44.0,51.0,6.5,0.7579770966827317,448,0.0005273553636091256,0.40022002371773835,0.021842728608115765,0.03837318054009314
676,samples/sample_000676.npz,rectangular_body_000676,22,29,46,50,14,21,7,4,7,14,21,25.5,48.0,17.5,0.47891897750158297,196,0.0004406393644748854,0.019527947661933796,0.004177938387962954,0.0034126292061144848
677,samples/sample_000677.npz,rectangular_body_000677,36,50,8,20,16,18,14,12,2,16,18,43.0,14.0,17.0,0.23668703147470993,336,0.00030474811049048664,0.015258767164012596,0.003354281846703599,0.0029045598325677133
678,samples/sample_000678.npz,rectangular_body_000678,47,57,18,24,14,21,10,6,7,14,21,52.0,21.0,17.5,0.7736526054432986,420,0.0011819554036053858,0.06566003667060062,0.013130887259000815,0.011995118146899818
679,samples/sample_000679.npz,rectangular_body_000679,14,27,46,57,14,16,13,11,2,14,16,20.5,51.5,15.0,0.54842092365412,286,0.0005098490939591269,0.03806743000687233,0.006943112877084475,0.006854720356353074
680,samples/sample_000680.npz,rectangular_body_000680,45,55,28,36,9,15,10,8,6,9,15,50.0,32.0,12.0,0.3065040468621786,480,0.0005714367625298876,0.05795321403795481,0.007909436597418232,0.00860689684914882
681,samples/sample_000681.npz,rectangular_body_000681,46,61,2,10,2,8,15,8,6,2,8,53.5,6.0,5.0,0.476006886510213,720,0.00026251973001343134,0.40368727577581665,0.01777383598714735,0.042357880519660586
682,samples/sample_000682.npz,rectangular_body_000682,52,62,43,54,8,14,10,11,6,8,14,57.0,48.5,11.0,0.4276439818335924,660,0.0005150656542257908,0.12358416901624542,0.012259792762464803,0.017937372860954242
683,samples/sample_000683.npz,rectangular_body_000683,12,19,21,34,7,13,7,13,6,7,13,15.5,27.5,10.0,0.6719691228375764,546,0.001141823519286017,0.18953120732048678,0.021707634547870863,0.02594189333970316
684,samples/sample_000684.npz,rectangular_body_000684,48,53,42,52,9,13,5,10,4,9,13,50.5,47.0,11.0,0.23200087146750842,200,0.00010754352464298434,0.021460539230977096,0.0024008983778566226,0.0030807274408459332
685,samples/sample_000685.npz,rectangular_body_000685,45,58,10,15,15,23,13,5,8,15,23,51.5,12.5,19.0,0.71913712413714,520,0.0011684187584629527,0.06408426634798328,0.012932582187789228,0.012409425721116843
686,samples/sample_000686.npz,rectangular_body_000686,28,41,31,39,13,15,13,8,2,13,15,34.5,35.0,14.0,0.5950981252348511,208,0.0009393570427667331,0.03468386266813579,0.006905664167658872,0.005440350670374466
687,samples/sample_000687.npz,rectangular_body_000687,4,17,8,20,2,8,13,12,6,2,8,10.5,14.0,5.0,0.5462186085486792,936,0.0004917689578317267,0.5508161422790715,0.03167827644971199,0.06364201007610738
688,samples/sample_000688.npz,rectangular_body_000688,55,62,30,35,6,11,7,5,5,6,11,58.5,32.5,8.5,0.7147904412452688,175,0.00025181005923172943,0.09856475985913672,0.006266438608331643,0.010489341068830328
689,samples/sample_000689.npz,rectangular_body_000689,6,11,53,61,15,18,5,8,3,15,18,8.5,57.0,16.5,0.5230594024161972,120,0.00013587994794081427,0.014037662483677734,0.0019292815398703552,0.0023999901925889247
690,samples/sample_000690.npz,rectangular_body_000690,51,61,5,16,6,14,10,11,8,6,14,56.0,10.5,10.0,0.7741724899248938,880,0.0010295980965984153,0.3624282374030584,0.02939592259612963,0.04894214900196644
691,samples/sample_000691.npz,rectangular_body_000691,43,59,15,20,7,11,16,5,4,7,11,51.0,17.5,9.0,0.48619529018348673,320,0.00030379562575320364,0.08745733401700023,0.00864793072857957,0.012142993093654911
692,samples/sample_000692.npz,rectangular_body_000692,20,35,48,56,6,9,15,8,3,6,9,27.5,52.0,7.5,0.443020092264929,360,0.0003375868613986558,0.11150784038952366,0.009868436372737172,0.01438755007513844
693,samples/sample_000693.npz,rectangular_body_000693,5,18,24,37,13,19,13,13,6,13,19,11.5,30.5,16.0,0.9747211266214688,1014,0.004242971010899388,0.2153843148573843,0.04322410350937292,0.038875503794003674
694,samples/sample_000694.npz,rectangular_body_000694,43,51,11,25,15,17,8,14,2,15,17,47.0,18.0,16.0,0.8867452844329518,224,0.0007297621840572175,0.04363040608367685,0.008854455007587282,0.008000902504489465
695,samples/sample_000695.npz,rectangular_body_000695,22,33,31,40,15,22,11,9,7,15,22,27.5,35.5,18.5,0.7077526270231702,693,0.004039616805198544,0.08729555684990929,0.02317431490350865,0.014669982132645866
696,samples/sample_000696.npz,rectangular_body_000696,47,52,49,60,11,17,5,11,6,11,17,49.5,54.5,14.0,0.537379033513,330,0.0004185614556442778,0.05377673227444989,0.007213362184394315,0.008834129854809988
697,samples/sample_000697.npz,rectangular_body_000697,7,19,25,40,2,4,12,15,2,2,4,13.0,32.5,3.0,0.6349520843526795,360,0.0002524551955212464,0.30533607297189924,0.01739288823482371,0.03487086094410034
698,samples/sample_000698.npz,rectangular_body_000698,17,32,50,62,4,7,15,12,3,4,7,24.5,56.0,5.5,0.5128659833886331,540,0.00035533465010062644,0.24249902651575037,0.016773549785994955,0.03031625359213245
699,samples/sample_000699.npz,rectangular_body_000699,16,32,46,55,4,12,16,9,8,4,12,24.0,50.5,8.0,0.948907291181345,1152,0.002347365326151954,0.7238035322730076,0.06738990082748568,0.09514273362787196
700,samples/sample_000700.npz,rectangular_body_000700,9,23,44,52,16,18,14,8,2,16,18,16.0,48.0,17.0,0.22939794559676746,224,0.00018089251298882337,0.010147937583616803,0.0021216813427571606,0.0019266152836698617
701,samples/sample_000701.npz,rectangular_body_000701,19,27,49,57,11,14,8,8,3,11,14,23.0,53.0,12.5,0.44351486133000595,192,0.00024037799924543215,0.030962354565209863,0.004141617156942787,0.0047922978633942485
702,samples/sample_000702.npz,rectangular_body_000702,42,57,42,53,3,11,15,11,8,3,11,49.5,47.5,7.0,0.8101595266123609,1320,0.0016933714609523296,0.815715135268246,0.06613156169992879,0.10476168816165547
703,samples/sample_000703.npz,rectangular_body_000703,45,58,42,47,5,13,13,5,8,5,13,51.5,44.5,9.0,0.46856007884381445,520,0.0004924186166553805,0.1617778791251336,0.013807817453940451,0.020027544583406776
704,samples/sample_000704.npz,rectangular_body_000704,52,57,37,42,6,14,5,5,8,6,14,54.5,39.5,10.0,0.4904938753776973,200,0.00022336378337826546,0.06433422749585824,0.005197315039211128,0.007483383955720826
705,samples/sample_000705.npz,rectangular_body_000705,4,19,10,16,3,5,15,6,2,3,5,11.5,13.0,4.0,0.38898646084360583,180,5.537241704711312e-05,0.10332611146450724,0.004588721275082863,0.010097035276261037
706,samples/sample_000706.npz,rectangular_body_000706,52,58,45,55,7,9,6,10,2,7,9,55.0,50.0,8.0,0.9388518453644126,120,0.0001575247129312261,0.08512641576785472,0.005851157044730396,0.010167572699849173
